row_label_raw,row_label_full,col_0,Số lượng cổ phiếu phổ thông Cổ phiếu,Cổ phiếu phổ thông tính theo mệnh giá Triệu đồng,numeric__Số lượng cổ phiếu phổ thông Cổ phiếu,numeric__Cổ phiếu phổ thông tính theo mệnh giá Triệu đồng
Tại ngày 1 tháng 1 năm 2022 và tại ngày 31 tháng 12 năm 2022,Tại ngày 1 tháng 1 năm 2022 và tại ngày 31 tháng 12 năm 2022,Tại ngày 1 tháng 1 năm 2022 và tại ngày 31 tháng 12 năm 2022,1.235.522.904,12.355.229,1235522904.0,12355229.0
Phát hành cổ phiếu tăng vốn từ nguồn vốn chủ sở hữu,Phát hành cổ phiếu tăng vốn từ nguồn vốn chủ sở hữu,Phát hành cổ phiếu tăng vốn từ nguồn vốn chủ sở hữu,511.433.244,5.114.332,511433244.0,5114332.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,1.746.956.148,17.469.561,1746956148.0,17469561.0
