row_label_raw,row_label_full,Chỉ tiêu,1.1.2023Triệu đồng,Phát sinh trong năm > Số phải nộpTriệu đồng,Phát sinh trong năm > Số đã nộpTriệu đồng,Phát sinh trong năm > Cần trừTriệu đồng,31.12.2023Triệu đồng,numeric__1.1.2023Triệu đồng,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng,numeric__Phát sinh trong năm > Cần trừTriệu đồng,numeric__31.12.2023Triệu đồng
Phải trả,Phải trả,Phải trả,,,,,,,,,,
Thuế TNDN,Phải trả > Thuế TNDN,Thuế TNDN,136.537,554.528,(488.166),(806),202.093,136537.0,554528.0,-488166.0,-806.0,202093.0
Thuế giá trị gia tăng,Phải trả > Thuế giá trị gia tăng,Thuế giá trị gia tăng,17.690,117.798,(112.474),-,23.014,17690.0,117798.0,-112474.0,,23014.0
Thuế thu nhập cá nhân,Phải trả > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,20.987,141.346,(151.270),-,11.063,20987.0,141346.0,-151270.0,,11063.0
Thuế nhà thầu,Phải trả > Thuế nhà thầu,Thuế nhà thầu,-,9.589,(9.589),-,-,,9589.0,-9589.0,,
Khác,Phải trả > Khác,Khác,-,4.198,(4.198),-,-,,4198.0,-4198.0,,
,,,175.214,827.459,(765.697),(806),236.170,175214.0,827459.0,-765697.0,-806.0,236170.0
Phải thu,Phải thu,Phải thu,,,,,,,,,,
Thuế TNDN,Phải thu > Thuế TNDN,Thuế TNDN,863,-,-,(806),57,863.0,,,-806.0,57.0
