row_label_raw,row_label_full,col_0,31.12.2023%,31.12.2022%,numeric__31.12.2023%,numeric__31.12.2022%
Chứng chỉ tiền gửi do các TCTD khác trong nước phát hành,Chứng chỉ tiền gửi do các TCTD khác trong nước phát hành,Chứng chỉ tiền gửi do các TCTD khác trong nước phát hành,"5,20 - 6,80","2,70 - 4,25",,
Trái phiếu do các TCTD khác trong nước phát hành,Trái phiếu do các TCTD khác trong nước phát hành,Trái phiếu do các TCTD khác trong nước phát hành,"6,10 - 7,23","3,90 - 4,00",,
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,"2,20 - 8,80","2,00 - 8,80",,
Trái phiếu do các TCKT trong nước phát hành,Trái phiếu Chính phủ > Trái phiếu do các TCKT trong nước phát hành,Trái phiếu do các TCKT trong nước phát hành,"8,90","8,90",8.9,8.9
Tín phiếu NHNN,Tín phiếu NHNN,Tín phiếu NHNN,Không áp dụng,"5,19 - 5,50",,
