row_label_raw,row_label_full,col_0,31.12.2023%,31.12.2022%,numeric__31.12.2023%,numeric__31.12.2022%
Thẻ tín dụng,Thẻ tín dụng,Thẻ tín dụng,"33,00","30,60",33.0,30.6
Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,Các khoản cho vay bằng VND,,
- Ngắn hạn,- Ngắn hạn,- Ngắn hạn,"0,30 - 16,00","4,00 - 15,70",,
- Trung hạn,- Trung hạn,- Trung hạn,"5,00 - 16,50","5,90 - 15,50",,
- Dài hạn,- Dài hạn,- Dài hạn,"5,00 - 17,50","4,80 - 16,00",,
Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,Các khoản cho vay bằng ngoại tệ,,
- Ngắn hạn,- Ngắn hạn,- Ngắn hạn,"2,90 - 7,50","1,80 - 7,50",,
- Trung hạn,- Ngắn hạn > - Trung hạn,- Trung hạn,Không áp dụng,"5,50",,5.5
- Dài hạn,- Dài hạn,- Dài hạn,"5,00 - 8,00","2,60 - 7,57",,
