row_label_raw,row_label_full,col_0,Công cụvà dụng cụVND,numeric__Công cụvà dụng cụVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,10.418.336.264,10418336264.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,7.573.753.543,7573753543.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(7.021.982.751),-7021982751.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,10.970.107.056,10970107056.0
