row_label_raw,row_label_full,col_0,31/12/2016Giá gốc/Số cókhả năng trả nợVND,1/1/2016Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2016Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2016Giá gốc/Số cókhả năng trả nợVND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Các công ty con > Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,Công ty Cổ phần Thủy sản Minh Phú Hậu Giang,-,36.922.698.573,,36922698573.0
Công ty TNHH Chế biến Thủy sản Minh Phát,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Phát,Công ty TNHH Chế biến Thủy sản Minh Phát,-,26.565.972.727,,26565972727.0
Công ty TNHH Chế biến Thủy sản Minh Quí,Các công ty con > Công ty TNHH Chế biến Thủy sản Minh Quí,Công ty TNHH Chế biến Thủy sản Minh Quí,-,6.750.000.000,,6750000000.0
Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,Các công ty con > Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,Công ty TNHH MTV Chuỗi Cung ứng Thủy sản Minh Phú,3.085.123.859,92.897.700,3085123859.0,92897700.0
,,,3.085.123.859,70.331.569.000,3085123859.0,70331569000.0
