row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2016 VND,1/1/2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2016 VND,numeric__1/1/2016 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,1.581.569.711.037,1.660.779.289.458,200.0,,1581569711037.0,1660779289458.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,7.306.508.578,-,210.0,,7306508578.0,
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,8(b),7.306.508.578,-,216.0,,7306508578.0,
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,228.261.353.461,250.661.032.725,220.0,,228261353461.0,250661032725.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,10,194.297.721.132,214.958.247.944,221.0,10.0,194297721132.0,214958247944.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,387.766.515.890,379.219.715.770,222.0,,387766515890.0,379219715770.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(193.468.794.758),(164.261.467.826),223.0,,-193468794758.0,-164261467826.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,11,33.963.632.329,35.702.784.781,227.0,11.0,33963632329.0,35702784781.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,41.753.286.703,41.753.286.703,228.0,,41753286703.0,41753286703.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(7.789.654.374),(6.050.501.922),229.0,,-7789654374.0,-6050501922.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,6.660.994.364,3.560.994.364,240.0,,6660994364.0,3560994364.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,12,6.660.994.364,3.560.994.364,242.0,12.0,6660994364.0,3560994364.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,5(c),1.328.370.747.578,1.396.138.926.105,250.0,,1328370747578.0,1396138926105.0
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,251,,1.633.817.400.000,1.632.862.400.000,251.0,,1633817400000.0,1632862400000.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,,3.900.000.000,3.900.000.000,252.0,,3900000000.0,3900000000.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,,7.000.000.000,7.000.000.000,253.0,,7000000000.0,7000000000.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,254,,(316.346.652.422),(247.623.473.895),254.0,,-316346652422.0,-247623473895.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,10.970.107.056,10.418.336.264,260.0,,10970107056.0,10418336264.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,13(b),10.970.107.056,10.418.336.264,261.0,,10970107056.0,10418336264.0
TỔNG TÀI SẢN(270 = 100 + 200),TỔNG TÀI SẢN(270 = 100 + 200),TỔNG TÀI SẢN(270 = 100 + 200),270,,5.344.162.876.406,6.230.580.132.410,270.0,,5344162876406.0,6230580132410.0
