row_label_raw,row_label_full,Tiền vay và trái phiếu nhận được,33,col_2,5.826.187.799.921,7.799.091.249.754,numeric__33,numeric__col_2,numeric__5.826.187.799.921,numeric__7.799.091.249.754
Tiền chỉ trả nợ gốc vay,Tiền chỉ trả nợ gốc vay,Tiền chỉ trả nợ gốc vay,34,,(6.727.505.606.311),(7.213.387.257.966),34.0,,-6727505606311.0,-7213387257966.0
Tiền chỉ cho việc phát hành trái phiếu,Tiền chỉ cho việc phát hành trái phiếu,Tiền chỉ cho việc phát hành trái phiếu,34,,-,(25.000.000.000),34.0,,,-25000000000.0
Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,Lưu chuyển tiền thuần từ các hoạt động tài chính,40,,(901.317.806.390),560.703.991.788,40.0,,-901317806390.0,560703991788.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,462.296.916.749,574.874.357.912,50.0,,462296916749.0,574874357912.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,631.784.693.548,55.147.726.132,60.0,,631784693548.0,55147726132.0
Ảnh hưởng của thay đổi tỷ giáhối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giáhối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giáhối đoái đối với tiền và các khoản tương đương tiền,61,,12.189.265.402,1.762.609.504,61.0,,12189265402.0,1762609504.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,4,1.106.270.875.699,631.784.693.548,70.0,4.0,1106270875699.0,631784693548.0
