row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Dự phòng
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Dự thu lãi trái phiếu,Ngắn hạn > Dự thu lãi trái phiếu,Dự thu lãi trái phiếu,6.002.136.986,-,-,-,6002136986.0,,,
Tạm ứng,Ngắn hạn > Tạm ứng,Tạm ứng,500.000,-,500.000,-,500000.0,,500000.0,
Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 23),Ngắn hạn > Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 23),Phải thu ngắn hạn khác từ các bên liên quan(Thuyết minh số 23),-,-,11.241.529.510,-,,,11241529510.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,6.002.636.986,-,11.242.029.510,-,6002636986.0,,11242029510.0,
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,
Phải thu dài hạn khác từ các bên liên quan(Thuyết minh số 23) (*),Dài hạn > Phải thu dài hạn khác từ các bên liên quan(Thuyết minh số 23) (*),Phải thu dài hạn khác từ các bên liên quan(Thuyết minh số 23) (*),-,-,500.000.000.000,-,,,500000000000.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,-,-,500.000.000.000,-,,,500000000000.0,
