row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên liệu, vật liệu và hàng hóa","Chi phí nguyên liệu, vật liệu và hàng hóa","Chi phí nguyên liệu, vật liệu và hàng hóa",238.920.831,496.993.391,238920831.0,496993391.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,5.004.919.948,5.017.874.458,5004919948.0,5017874458.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,314.160.000,416.929.187,314160000.0,416929187.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,16.724.638.600,18.444.698.482,16724638600.0,18444698482.0
Chi phí khác,Chi phí khác,Chi phí khác,3.175.581.430,3.079.356.275,3175581430.0,3079356275.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,25.458.220.809,27.455.851.793,25458220809.0,27455851793.0
