row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,190.858.207.715,463.441.604.568,190858207715.0,463441604568.0
Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,38.171.641.543,92.688.320.914,38171641543.0,92688320914.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Chi phí không được khấu trừ,Các khoản điều chỉnh: > Chi phí không được khấu trừ,Chi phí không được khấu trừ,16.359.280.089,96.954.371,16359280089.0,96954371.0
"Cổ tức, lợi nhuận được chia","Các khoản điều chỉnh: > Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",(71.896.360.917),(95.851.314.050),-71896360917.0,-95851314050.0
Tài sản thuế thu nhập hoãn lại chưa ghi nhận liên quan đến khoản lỗ thuế,Các khoản điều chỉnh: > Tài sản thuế thu nhập hoãn lại chưa ghi nhận liên quan đến khoản lỗ thuế,Tài sản thuế thu nhập hoãn lại chưa ghi nhận liên quan đến khoản lỗ thuế,17.365.439.285,3.066.038.766,17365439285.0,3066038766.0
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,-,-,,
