row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Công ty Glencore International AG,Công ty Glencore International AG,Công ty Glencore International AG,13.250.572.363,-,13250572363.0,
Tổng Công ty Cổ phần Điện tử và Tín học Việt Nam,Tổng Công ty Cổ phần Điện tử và Tín học Việt Nam,Tổng Công ty Cổ phần Điện tử và Tín học Việt Nam,-,1.106.604.719,,1106604719.0
Trả trước cho các đối tượng khác,Trả trước cho các đối tượng khác,Trả trước cho các đối tượng khác,110.000.000,106.440.000,110000000.0,106440000.0
,,,13.360.572.363,1.213.044.719,13360572363.0,1213044719.0
