row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",9.163.815.726,249.483.476,9163815726.0,249483476.0
Lãi ký quỹ,Lãi ký quỹ,Lãi ký quỹ,37.534.246.573,11.241.529.510,37534246573.0,11241529510.0
Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,-,68.967.503.000,,68967503000.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",359.481.804.583,479.256.570.250,359481804583.0,479256570250.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,5.490.128.343,1.813.806.937,5490128343.0,1813806937.0
Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,24.944.830.643,11.862.781.077,24944830643.0,11862781077.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,9.094.252.446,593.810.391,9094252446.0,593810391.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,445.709.078.314,573.985.484.641,445709078314.0,573985484641.0
