row_label_raw,row_label_full,Trong đó:,Trong đó:_1,Trong đó:_2,numeric__Trong đó:_1,numeric__Trong đó:_2
Phải trả các bên liên quan (Thuyết minh số 23),Phải trả các bên liên quan (Thuyết minh số 23),Phải trả các bên liên quan (Thuyết minh số 23),326.850.321.654,310.035.268.071,326850321654.0,310035268071.0
Phải trả các bên khác,Phải trả các bên khác,Phải trả các bên khác,1.384.390.927.085,603.440.286.456,1384390927085.0,603440286456.0
