row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Số dư thư tín dụng (LC) phải trả ngân hàng (i),Số dư thư tín dụng (LC) phải trả ngân hàng (i),Số dư thư tín dụng (LC) phải trả ngân hàng (i),1.383.885.080.169,603.165.787.863,1383885080169.0,603165787863.0
"Nhận ký quỹ, ký cược ngắn hạn (ii)","Nhận ký quỹ, ký cược ngắn hạn (ii)","Nhận ký quỹ, ký cược ngắn hạn (ii)",300.000.000.000,309.828.952.188,300000000000.0,309828952188.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,26.850.321.654,297.178.007,26850321654.0,297178007.0
Khác,Khác,Khác,505.846.916,183.636.469,505846916.0,183636469.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.711.241.248.739,913.475.554.527,1711241248739.0,913475554527.0
