row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,207.280.587.284,129.238.571.152,207280587284.0,129238571152.0
Chi phí lãi ký quỹ,Chi phí lãi ký quỹ,Chi phí lãi ký quỹ,18.057.905.670,28.017.246.502,18057905670.0,28017246502.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,20.813.398.814,3.670.015.883,20813398814.0,3670015883.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,6.411.696.252,521.855.907,6411696252.0,521855907.0
Phí LC UPAS,Phí LC UPAS,Phí LC UPAS,18.640.465.868,15.980.566.723,18640465868.0,15980566723.0
Lỗ kinh doanh chứng khoán,Lỗ kinh doanh chứng khoán,Lỗ kinh doanh chứng khoán,6.188.061.900,-,6188061900.0,
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,2.464.704.179,772.321.145,2464704179.0,772321145.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,279.856.819.967,178.200.577.312,279856819967.0,178200577312.0
