row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,29.961.951.037,22.158.001.647,29961951037.0,22158001647.0
Phí thư tín dụng (LC) phải trả ngân hàng,Phí thư tín dụng (LC) phải trả ngân hàng,Phí thư tín dụng (LC) phải trả ngân hàng,3.137.445.284,5.084.481.909,3137445284.0,5084481909.0
Khác,Khác,Khác,1.318.570.000,53.479.452,1318570000.0,53479452.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,34.417.966.321,27.295.963.008,34417966321.0,27295963008.0
