row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,57.283.998,27.487.677,57283998.0,27487677.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,213.764.404.705,65.528.305.769,213764404705.0,65528305769.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,213.821.688.703,65.555.793.446,213821688703.0,65555793446.0
