row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu VND,Thặng dư vốn cổ phần VND,Cổ phiếu quỹ VND,Quỹ dự trữ pháp định và dự phòng tài chính VND,Lợi nhuận chưa phân phối VND,Tổng cộng VND,numeric__Vốn đầu tư của chủ sở hữu VND,numeric__Thặng dư vốn cổ phần VND,numeric__Cổ phiếu quỹ VND,numeric__Quỹ dự trữ pháp định và dự phòng tài chính VND,numeric__Lợi nhuận chưa phân phối VND,numeric__Tổng cộng VND
Tại ngày 1 tháng 1 năm 2014,Tại ngày 1 tháng 1 năm 2014,Tại ngày 1 tháng 1 năm 2014,3.537.949.420.000,344.944.356.378,(89.246.317.760),335.813.119.252,866.129.290.773,4.995.589.868.643,3537949420000.0,344944356378.0,-89246317760.0,335813119252.0,866129290773.0,4995589868643.0
Trích quỹ dự trữ pháp định và dự phòng tài chính theo Nghị quyết Đại hội đồng Cổ đông,Trích quỹ dự trữ pháp định và dự phòng tài chính theo Nghị quyết Đại hội đồng Cổ đông,Trích quỹ dự trữ pháp định và dự phòng tài chính theo Nghị quyết Đại hội đồng Cổ đông,-,-,-,37.185.768.678,(37.185.768.678),-,,,,37185768678.0,-37185768678.0,
"Trích quỹ khen thưởng, phúc lợi, từ thiện theo Nghị quyết Đại hội đồng Cổ đông","Trích quỹ khen thưởng, phúc lợi, từ thiện theo Nghị quyết Đại hội đồng Cổ đông","Trích quỹ khen thưởng, phúc lợi, từ thiện theo Nghị quyết Đại hội đồng Cổ đông",-,-,-,-,(29.748.614.943),(29.748.614.943),,,,,-29748614943.0,-29748614943.0
Cổ tức phải trả cổ đông năm 2013 Điều chỉnh lại thuế thu nhập doanh nghiệp hiện hành và hoãn lại theo quyết toán thuế năm 2013,Cổ tức phải trả cổ đông năm 2013 Điều chỉnh lại thuế thu nhập doanh nghiệp hiện hành và hoãn lại theo quyết toán thuế năm 2013,Cổ tức phải trả cổ đông năm 2013 Điều chỉnh lại thuế thu nhập doanh nghiệp hiện hành và hoãn lại theo quyết toán thuế năm 2013,-,-,-,-,(353.794.942.000),(353.794.942.000),,,,,-353794942000.0,-353794942000.0
Bản cổ phiếu quỹ,Bản cổ phiếu quỹ,Bản cổ phiếu quỹ,-,(2.747.546.160),89.246.317.760,-,(190.160.071),(190.160.071),,-2747546160.0,89246317760.0,,-190160071.0,-190160071.0
Mua cổ phiếu quỹ,Mua cổ phiếu quỹ,Mua cổ phiếu quỹ,-,-,(54.900),-,-,86.498.771.600,,,-54900.0,,,86498771600.0
Lợi nhuận sau thuế trong năm,Lợi nhuận sau thuế trong năm,Lợi nhuận sau thuế trong năm,-,-,-,-,744.241.573.831,(54.900),,,,,744241573831.0,-54900.0
Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,Tại ngày 31 tháng 12 năm 2014,3.537.949.420.000,342.196.810.218,(54.900),372.998.887.930,1.189.451.378.912,5.442.596.442.160,3537949420000.0,342196810218.0,-54900.0,372998887930.0,1189451378912.0,5442596442160.0
