row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,10.532.567.799.560,6.163.508.096.185,,,10532567799560.0,6163508096185.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,1.595.760.199.184,1.751.670.156.184,,4.0,1595760199184.0,1751670156184.0
111,111,111,1. Tiền,,1.460.760.199.184,1.451.670.156.184,,,1460760199184.0,1451670156184.0
112,112,112,2. Các khoản tương đương tiền,,135.000.000.000,300.000.000.000,,,135000000000.0,300000000000.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,,4.656.827.875.634,1.972.285.905.012,,,4656827875634.0,1972285905012.0
121,121,121,1. Đầu tư ngắn hạn,6.1,4.688.155.094.366,2.020.376.804.048,,61.0,4688155094366.0,2020376804048.0
129,129,129,2. Dự phòng giảm giả đầu tư ngắn hạn,6.3,(31.327.218.732),(48.090.899.036),,63.0,-31327218732.0,-48090899036.0
130,130,130,III. Các khoản phải thu ngắn hạn,,4.039.172.063.872,2.421.558.584.794,,,4039172063872.0,2421558584794.0
131,131,131,1. Phải thu của khách hàng,7,3.642.635.846.536,2.107.173.592.328,,7.0,3642635846536.0,2107173592328.0
132,132,132,2. Trà trước cho người bán,7,9.318.841.937,2.255.075.655,,7.0,9318841937.0,2255075655.0
135,135,135,3. Phải thu hoạt động giao dịch chứng khoản,7,226.779.001,362.010.103,,7.0,226779001.0,362010103.0
138,138,138,4. Các khoản phải thu khác,7,401.607.537.770,340.166.436.972,,7.0,401607537770.0,340166436972.0
139,139,139,5. Dự phòng phải thu ngắn hạn,8,(14.616.941.372),(28.398.530.264),,8.0,-14616941372.0,-28398530264.0
150,150,150,IV. Tài sản ngắn hạn khác,9,240.807.660.870,17.993.450.195,,9.0,240807660870.0,17993450195.0
151,151,151,1. Chi phí trả trước ngắn hạn,,7.885.053.704,4.780.470.905,,,7885053704.0,4780470905.0
152,152,152,2. Thuế giả trị gia tăng được khấu trừ,,-,44.439.578,,,,44439578.0
158,158,158,3. Tài sản ngắn hạn khác,,232.922.607.166,13.188.539.712,,,232922607166.0,13188539712.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.507.319.062.252,2.390.144.815.553,,,2507319062252.0,2390144815553.0
210,210,210,I. Các khoản phải thu dài hạn,,1.133.766.630.885,941.392.879.465,,,1133766630885.0,941392879465.0
218,218,218,1. Phải thu dài hạn khác,10,1.251.353.739.987,1.124.019.887.995,,10.0,1251353739987.0,1124019887995.0
219,219,219,2. Dự phòng các khoản phải thu dài hạn,11,(117.587.109.102),(182.627.008.530),,11.0,-117587109102.0,-182627008530.0
220,220,220,II. Tài sản cố định,,131.907.121.084,139.383.414.286,,,131907121084.0,139383414286.0
221,221,221,1. Tài sản cố định hữu hình,12,14.766.289.761,19.380.118.523,,12.0,14766289761.0,19380118523.0
222,222,222,Nguyễn giá,,86.216.760.436,85.471.911.442,,,86216760436.0,85471911442.0
223,223,223,Giá trị hao mòn lũy kế,,(71.450.470.675),(66.091.792.919),,,-71450470675.0,-66091792919.0
227,227,227,2. Tài sản cố định vô hình,13,116.842.491.323,120.003.295.763,,13.0,116842491323.0,120003295763.0
228,228,228,Nguyễn giá,,166.908.879.366,165.239.353.641,,,166908879366.0,165239353641.0
229,229,229,Giá trị hao mòn lũy kế,,(50.066.388.043),(45.236.057.878),,,-50066388043.0,-45236057878.0
230,230,230,3. Chi phí đầu tư xây dựng cơ bản dở dang,,298.340.000,-,,,298340000.0,
250,250,250,III. Các khoản đầu tư tài chính dài hạn,,1.157.055.361.432,1.193.701.659.769,,,1157055361432.0,1193701659769.0
251,251,251,1. Đầu tư vào công ty con,14,342.000.000.000,342.000.000.000,,14.0,342000000000.0,342000000000.0
253,253,253,2. Đầu tư vào chứng khoán dài hạn,6.2,779.269.325.913,648.013.806.679,,62.0,779269325913.0,648013806679.0
254,254,254,Chứng khoán sẵn sàng để bán,,779.269.325.913,648.013.806.679,,,779269325913.0,648013806679.0
255,255,255,Chứng khoán nằm giữ đến ngày đáo hạn,,-,-,,,,
258,255 > 258,258,3. Đầu tư dài hạn khác,6.2,65.000.000.000,538.617.000.000,,62.0,65000000000.0,538617000000.0
259,255 > 259,259,4. Dự phòng giảm giả đầu tư tài chính dài hạn,6.3,(29.213.964.481),(334.929.146.910),,63.0,-29213964481.0,-334929146910.0
260,255 > 260,260,IV. Tài sản dài hạn khác,,84.589.948.851,115.666.862.033,,,84589948851.0,115666862033.0
261,255 > 261,261,1. Chi phí trả trước dài hạn,,1.996.076.177,756.245.245,,,1996076177.0,756245245.0
262,255 > 262,262,2. Tài sản thuê thu nhập doanh nghiệp hoãn lại,31.2,45.321.632.464,88.452.941.782,,312.0,45321632464.0,88452941782.0
263,255 > 263,263,3. Tiền nộp Quỹ hỗ trợ thanh toán,15,20.000.000.000,19.982.911.796,,15.0,20000000000.0,19982911796.0
268,255 > 268,268,4. Tài sản dài hạn khác,16,17.272.240.210,6.474.763.210,,16.0,17272240210.0,6474763210.0
270,255 > 270,270,TỔNG CỘNG TÀI SẢN,,13.039.886.861.812,8.553.652.911.738,,,13039886861812.0,8553652911738.0
