row_label_raw,row_label_full,col_0,31/12/2017VND,31/12/2016VND,numeric__31/12/2017VND,numeric__31/12/2016VND
USD,USD,USD,22.425,22.159,22425.0,22159.0
EUR,EUR,EUR,27.259,23.936,27259.0,23936.0
GBP,GBP,GBP,30.693,28.091,30693.0,28091.0
CHF,CHF,CHF,23.306,22.357,23306.0,22357.0
JPY,JPY,JPY,202,195,202.0,195.0
SGD,SGD,SGD,16.980,15.717,16980.0,15717.0
AUD,AUD,AUD,17.718,16.422,17718.0,16422.0
HKD,HKD,HKD,2.906,2.935,2906.0,2935.0
CAD,CAD,CAD,18.054,16.943,18054.0,16943.0
LAK,LAK,LAK,"2,6966","2,7071",2.6966,2.7071
THB,THB,THB,"694,60","631,41",694.6,631.41
