row_label_raw,row_label_full,Chứng khoán đầu tư giữ đến ngày đáo hạn,31/12/2017triệu VND > 2.564.052,31/12/2016triệu VND > 1.615.409,numeric__31/12/2017triệu VND > 2.564.052,numeric__31/12/2016triệu VND > 1.615.409
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,149.719,-,149719.0,
Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,1.799.797,999.879,1799797.0,999879.0
Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,614.536,615.530,614536.0,615530.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,(14.358),(1.050),-14358.0,-1050.0
,,,2.549.694,1.614.359,2549694.0,1614359.0
