row_label_raw,row_label_full,col_0,Dự phòng cụ thể triệu VND,Dự phòng chung triệu VND,Tổng cộng triệu VND,numeric__Dự phòng cụ thể triệu VND,numeric__Dự phòng chung triệu VND,numeric__Tổng cộng triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,473.031,948.355,1.421.386,473031.0,948355.0,1421386.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,354.384,120.589,474.973,354384.0,120589.0,474973.0
Tăng do sáp nhập VVF,Tăng do sáp nhập VVF,Tăng do sáp nhập VVF,15.403,940,16.343,15403.0,940.0,16343.0
Giảm do tách SHB Lào thành công ty con,Giảm do tách SHB Lào thành công ty con,Giảm do tách SHB Lào thành công ty con,(2.628),(4.866),(7.494),-2628.0,-4866.0,-7494.0
Giảm do tách SHB Campuchia thành công ty con,Giảm do tách SHB Campuchia thành công ty con,Giảm do tách SHB Campuchia thành công ty con,(452),(46.292),(46.744),-452.0,-46292.0,-46744.0
Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,(167.263),-,(167.263),-167263.0,,-167263.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,672.475,1.018.726,1.691.201,672475.0,1018726.0,1691201.0
