row_label_raw,row_label_full,col_0,31/12/2017triệu VND,31/12/2016triệu VND,numeric__31/12/2017triệu VND,numeric__31/12/2016triệu VND
Thu nhập từ hoạt động kinh doanh trước thuế,Thu nhập từ hoạt động kinh doanh trước thuế,Thu nhập từ hoạt động kinh doanh trước thuế,1.769.289,1.076.718,1769289.0,1076718.0
Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,Điều chỉnh cho các khoản:,,,,
- Thu nhập từ cổ tức không chịu thuế,Điều chỉnh cho các khoản: > - Thu nhập từ cổ tức không chịu thuế,- Thu nhập từ cổ tức không chịu thuế,(51.950),(2.082),-51950.0,-2082.0
- Thu nhập từ hoạt động chuyển nhượng bất động sản,Điều chỉnh cho các khoản: > - Thu nhập từ hoạt động chuyển nhượng bất động sản,- Thu nhập từ hoạt động chuyển nhượng bất động sản,(158.950),(409.531),-158950.0,-409531.0
- Lỗ không chịu thuế từ hoạt động chuyển nhượng bất động sản,Điều chỉnh cho các khoản: > - Lỗ không chịu thuế từ hoạt động chuyển nhượng bất động sản,- Lỗ không chịu thuế từ hoạt động chuyển nhượng bất động sản,(35.755),-,-35755.0,
Thu nhập chịu thuế TNDN của Ngân hàng,Điều chỉnh cho các khoản: > Thu nhập chịu thuế TNDN của Ngân hàng,Thu nhập chịu thuế TNDN của Ngân hàng,1.522.634,665.105,1522634.0,665105.0
Chi phí thuế TNDN trong năm của hoạt động chuyển nhượng bất động sản,Điều chỉnh cho các khoản: > Chi phí thuế TNDN trong năm của hoạt động chuyển nhượng bất động sản,Chi phí thuế TNDN trong năm của hoạt động chuyển nhượng bất động sản,38.888,81.906,38888.0,81906.0
Chi phí thuế TNDN trong năm của hoạt động kinh doanh,Điều chỉnh cho các khoản: > Chi phí thuế TNDN trong năm của hoạt động kinh doanh,Chi phí thuế TNDN trong năm của hoạt động kinh doanh,304.527,133.021,304527.0,133021.0
Tổng chi phí thuế TNDN trong năm,Điều chỉnh cho các khoản: > Tổng chi phí thuế TNDN trong năm,Tổng chi phí thuế TNDN trong năm,343.415,214.927,343415.0,214927.0
Thuế TNDN phải trả đầu năm,Điều chỉnh cho các khoản: > Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,35.288,63.697,35288.0,63697.0
Thuế TNDN đã nộp trong năm của hoạt động chuyển nhượng bất động sản,Điều chỉnh cho các khoản: > Thuế TNDN đã nộp trong năm của hoạt động chuyển nhượng bất động sản,Thuế TNDN đã nộp trong năm của hoạt động chuyển nhượng bất động sản,(38.888),(81.906),-38888.0,-81906.0
Thuế TNDN đã nộp trong năm của hoạt động kinh doanh,Điều chỉnh cho các khoản: > Thuế TNDN đã nộp trong năm của hoạt động kinh doanh,Thuế TNDN đã nộp trong năm của hoạt động kinh doanh,(199.360),(151.961),-199360.0,-151961.0
Điều chỉnh theo quyết toán thuế,Điều chỉnh cho các khoản: > Điều chỉnh theo quyết toán thuế,Điều chỉnh theo quyết toán thuế,(343),-,-343.0,
Tăng do sáp nhập VVF,Điều chỉnh cho các khoản: > Tăng do sáp nhập VVF,Tăng do sáp nhập VVF,-,(221),,-221.0
"Giảm do tách chi nhánh SHB Cam, SHB Lào","Điều chỉnh cho các khoản: > Giảm do tách chi nhánh SHB Cam, SHB Lào","Giảm do tách chi nhánh SHB Cam, SHB Lào",-,(9.248),,-9248.0
Thuế TNDN phải trả cuối năm,Điều chỉnh cho các khoản: > Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả cuối năm,140.112,35.288,140112.0,35288.0
