row_label_raw,row_label_full,col_0,2017 triệu VND,2016 triệu VND,numeric__2017 triệu VND,numeric__2016 triệu VND
Thu nhập từ mua bán chứng khoán kinh doanh,Thu nhập từ mua bán chứng khoán kinh doanh,Thu nhập từ mua bán chứng khoán kinh doanh,11.506,1.563,11506.0,1563.0
Chi phí về mua bán chứng khoán kinh doanh,Chi phí về mua bán chứng khoán kinh doanh,Chi phí về mua bán chứng khoán kinh doanh,-,(328),,-328.0
Lãi thuần từ mua bán chứng khoán kinh doanh,Lãi thuần từ mua bán chứng khoán kinh doanh,Lãi thuần từ mua bán chứng khoán kinh doanh,11.506,1.235,11506.0,1235.0
