row_label_raw,row_label_full,col_0,31/12/2017triệu đồng,31/12/2016triệu đồng,numeric__31/12/2017triệu đồng,numeric__31/12/2016triệu đồng
Trái phiếu niêm yết,Trái phiếu niêm yết,Trái phiếu niêm yết,149.719,-,149719.0,
Chứng khoán nợ chưa niêra yết,Chứng khoán nợ chưa niêra yết,Chứng khoán nợ chưa niêra yết,2.414.333,1.615.409,2414333.0,1615409.0
,,,2.564.052,1.615.409,2564052.0,1615409.0
