row_label_raw,row_label_full,col_0,31/12/2017 triệu VND,31/12/2016 triệu VND,numeric__31/12/2017 triệu VND,numeric__31/12/2016 triệu VND
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,5.914.895,5.200.317,5914895.0,5200317.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,-,684.000,,684000.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,150.000,-,150000.0,
,,,6.064.895,5.884.317,6064895.0,5884317.0
