row_label_raw,row_label_full,col_0,Vốn điều lệ,Thăng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tư phát triển,Quỹ dự phòng tài chính,Quỹ dự trữ bổ sung vốn điều lệ,Quỹ khác,Đơn vị: triệu VND,Đơn vị: triệu VND_1,numeric__Vốn điều lệ,numeric__Thăng dư vốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__Quỹ dự phòng tài chính,numeric__Quỹ dự trữ bổ sung vốn điều lệ,numeric__Quỹ khác,numeric__Đơn vị: triệu VND,numeric__Đơn vị: triệu VND_1
,,,Vốn điều lệ,Thăng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tư phát triển,Quỹ dự phòng tài chính,Quỹ dự trữ bổ sung vốn điều lệ,Quỹ khác,Lợi nhuận sau thuế chưa phân phối,Tổng cộng,,,,,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,11.196.891,101.716,(5.260),20.013,668.162,305.658,1.022,834.801,13.123.003,11196891.0,101716.0,-5260.0,20013.0,668162.0,305658.0,1022.0,834801.0,13123003.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,-,-,-,1.425.874,1.425.874,,,,,,,,1425874.0,1425874.0
Trích quỹ khen thưởng phúc lợi theo,Trích quỹ khen thưởng phúc lợi theo,Trích quỹ khen thưởng phúc lợi theo,,,,,,,,,,,,,,,,,,
Nghị Quyết năm 2017,Trích quỹ khen thưởng phúc lợi theo > Nghị Quyết năm 2017,Nghị Quyết năm 2017,-,-,-,-,-,-,-,(20.000),(20.000),,,,,,,,-20000.0,-20000.0
Điều chỉnh khác,Trích quỹ khen thưởng phúc lợi theo > Điều chỉnh khác,Điều chỉnh khác,-,-,-,-,-,-,-,(3.237),(3.237),,,,,,,,-3237.0,-3237.0
Tạm trích quỹ năm 2018,Trích quỹ khen thưởng phúc lợi theo > Tạm trích quỹ năm 2018,Tạm trích quỹ năm 2018,-,-,-,-,135.459,71.294,-,(206.753),-,,,,,135459.0,71294.0,,-206753.0,
Số dư cuối năm,Trích quỹ khen thưởng phúc lợi theo > Số dư cuối năm,Số dư cuối năm,11.196.891,101.716,(5.260),20.013,803.621,376.952,1.022,2.030.685,14.525.640,11196891.0,101716.0,-5260.0,20013.0,803621.0,376952.0,1022.0,2030685.0,14525640.0
