row_label_raw,row_label_full,col_0,Tỷ lệ(%),Số tiềnVND,numeric__Tỷ lệ(%),numeric__Số tiềnVND
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,"100,00%",65.052.624.686,1.0,65052624686.0
Trích Quỹ đầu tư phát triển,Trích Quỹ đầu tư phát triển,Trích Quỹ đầu tư phát triển,"19,83%",12.899.194.890,0.19829999999999998,12899194890.0
"Trích Quỹ khen thưởng, phúc lợi","Trích Quỹ khen thưởng, phúc lợi","Trích Quỹ khen thưởng, phúc lợi","29,74%",19.348.792.335,0.2974,19348792335.0
Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,"50,43%",32.804.637.461,0.5043,32804637461.0
