row_label_raw,row_label_full,col_0,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải nộp cuối năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,,,,
- Thuế Giá trị gia tăng,- Thuế Giá trị gia tăng,- Thuế Giá trị gia tăng,9.280.395.700,37.863.650.401,23.650.958.612,23.493.087.489,9280395700.0,37863650401.0,23650958612.0,23493087489.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,11.246.640.006,33.098.256.320,18.380.992.080,25.963.904.246,11246640006.0,33098256320.0,18380992080.0,25963904246.0
- Thuế Thu nhập cá nhân,- Thuế Thu nhập cá nhân,- Thuế Thu nhập cá nhân,4.577.605.761,8.618.901.217,6.468.422.588,6.728.084.390,4577605761.0,8618901217.0,6468422588.0,6728084390.0
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,-,4.000.000,4.000.000,-,,4000000.0,4000000.0,
,,,25.104.641.467,79.584.807.938,48.504.373.280,56.185.076.125,25104641467.0,79584807938.0,48504373280.0,56185076125.0
