row_label_raw,row_label_full,Tên công ty con,Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,col_4,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__col_4
Công ty cổ phần dịch vụ bất động sản Ngôi Sao Toàn Cầu,Công ty cổ phần dịch vụ bất động sản Ngôi Sao Toàn Cầu,Công ty cổ phần dịch vụ bất động sản Ngôi Sao Toàn Cầu,137 Nguyễn Ngọc Vũ - P. Trung Hòa - Q. Cầu Giấy - Hà Nội,"80,00%","80,00%","Môi giới, Quảng cáo Bất động sản",,0.8,0.8,
Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,Công ty Cổ phần Truyền thông và Giải trí Ngôi Sao mới,Tầng 2 - Tòa nhà 137 Nguyễn Ngọc Vũ - Cầu Giấy - Hà Nội,"80,00%","80,00%",Quảng cáo Bất động sản,,0.8,0.8,
