row_label_raw,row_label_full,Tại ngày 31/12/2016,Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2016,Trên 1 nămđến 5 nămVND > Tại ngày 31/12/2016,Trên 5 nămVND > Tại ngày 31/12/2016,CộngVND > Tại ngày 31/12/2016,numeric__Từ 1 nămtrở xuốngVND > Tại ngày 31/12/2016,numeric__Trên 1 nămđến 5 nămVND > Tại ngày 31/12/2016,numeric__Trên 5 nămVND > Tại ngày 31/12/2016,numeric__CộngVND > Tại ngày 31/12/2016
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,10.090.570.395,-,-,10.090.570.395,10090570395.0,,,10090570395.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",145.397.545.819,651.970.992.058,-,797.368.537.877,145397545819.0,651970992058.0,,797368537877.0
Đầu tư dài hạn,Đầu tư dài hạn,Đầu tư dài hạn,-,-,-,-,,,,
,,,155.488.116.214,651.970.992.058,-,807.459.108.272,155488116214.0,651970992058.0,,807459108272.0
Tại ngày 01/01/2016,Tại ngày 01/01/2016,Tại ngày 01/01/2016,Tại ngày 01/01/2016,Tại ngày 01/01/2016,Tại ngày 01/01/2016,Tại ngày 01/01/2016,,,,
Tiền và các khoản tương đương tiền,Tại ngày 01/01/2016 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,323.851.714.244,-,-,323.851.714.244,323851714244.0,,,323851714244.0
"Phải thu khách hàng, phải thu khác","Tại ngày 01/01/2016 > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",136.659.165.347,2.421.520.000,-,139.080.685.347,136659165347.0,2421520000.0,,139080685347.0
,,,460.510.879.591,2.421.520.000,-,462.932.399.591,460510879591.0,2421520000.0,,462932399591.0
