row_label_raw,row_label_full,col_0,Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
,,,VND,VND,,
Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính,,
Tổng lợi nhuận kế toán trước thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,161.637.035.527,84.992.805.065,161637035527.0,84992805065.0
Các khoản điều chỉnh tăng,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,2.068.901.426,5.644.378.474,2068901426.0,5644378474.0
- Chi phí không hợp lệ,Thuế TNDN từ hoạt động kinh doanh chính > - Chi phí không hợp lệ,- Chi phí không hợp lệ,2.068.901.426,253.378.150,2068901426.0,253378150.0
- Chi phí dự phòng không hợp lệ,Thuế TNDN từ hoạt động kinh doanh chính > - Chi phí dự phòng không hợp lệ,- Chi phí dự phòng không hợp lệ,-,5.391.000.324,,5391000324.0
Các khoản điều chỉnh giảm,Thuế TNDN từ hoạt động kinh doanh chính > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(480.503.776),-,-480503776.0,
- Thu nhập đã tính thuế các năm trước,Thuế TNDN từ hoạt động kinh doanh chính > - Thu nhập đã tính thuế các năm trước,- Thu nhập đã tính thuế các năm trước,(480.503.776),-,-480503776.0,
Thu nhập tính thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Thu nhập tính thuế TNDN,Thu nhập tính thuế TNDN,163.225.433.177,90.637.183.539,163225433177.0,90637183539.0
Thuế suất thuế TNDN,Thuế TNDN từ hoạt động kinh doanh chính > Thuế suất thuế TNDN,Thuế suất thuế TNDN,20%,22%,0.2,0.22
Chi phí thuế TNDN hiện hành,Thuế TNDN từ hoạt động kinh doanh chính > Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,32.645.086.635,19.940.180.379,32645086635.0,19940180379.0
Thuế thu nhập doanh nghiệp năm trước phải nộp theo biên bản kiểm tra thuế,Thuế TNDN từ hoạt động kinh doanh chính > Thuế thu nhập doanh nghiệp năm trước phải nộp theo biên bản kiểm tra thuế,Thuế thu nhập doanh nghiệp năm trước phải nộp theo biên bản kiểm tra thuế,453.169.685,233.437.060,453169685.0,233437060.0
Thuế thu nhập doanh nghiệp phải nộp đầu năm,Thuế TNDN từ hoạt động kinh doanh chính > Thuế thu nhập doanh nghiệp phải nộp đầu năm,Thuế thu nhập doanh nghiệp phải nộp đầu năm,11.246.640.006,6.086.849.810,11246640006.0,6086849810.0
Thuế thu nhập doanh nghiệp đã nộp trong năm,Thuế TNDN từ hoạt động kinh doanh chính > Thuế thu nhập doanh nghiệp đã nộp trong năm,Thuế thu nhập doanh nghiệp đã nộp trong năm,(18.380.992.080),(15.013.827.243),-18380992080.0,-15013827243.0
Thuế TNDN phải nộp cuối năm của hoạt động kinh doanh chính,Thuế TNDN từ hoạt động kinh doanh chính > Thuế TNDN phải nộp cuối năm của hoạt động kinh doanh chính,Thuế TNDN phải nộp cuối năm của hoạt động kinh doanh chính,25.963.904.246,11.246.640.006,25963904246.0,11246640006.0
