row_label_raw,row_label_full,col_0,Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
,,,VND,VND,,
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,601.492.106.515,467.511.982.389,601492106515.0,467511982389.0
,,,601.492.106.515,467.511.982.389,601492106515.0,467511982389.0
Trong đó: Doanh thu đối với các bên liên quan (Xem thông tin chi tiết tại Thuyết minh 34),Trong đó: Doanh thu đối với các bên liên quan (Xem thông tin chi tiết tại Thuyết minh 34),Trong đó: Doanh thu đối với các bên liên quan (Xem thông tin chi tiết tại Thuyết minh 34),225.561.304.837,190.734.653.756,225561304837.0,190734653756.0
20. GIÁ VÔN HÀNG BÁN,20. GIÁ VÔN HÀNG BÁN,20. GIÁ VÔN HÀNG BÁN,20. GIÁ VÔN HÀNG BÁN,20. GIÁ VÔN HÀNG BÁN,,
,,,Năm 2016,Năm 2015,,
,,,VND,VND,,
Giá vốn của dịch vụ đã cung cấp,20. GIÁ VÔN HÀNG BÁN > Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,328.901.676.364,289.290.724.061,328901676364.0,289290724061.0
,,,328.901.676.364,289.290.724.061,328901676364.0,289290724061.0
21. DOANH THU HOẠT ĐỘNG TÀI CHÍNH,21. DOANH THU HOẠT ĐỘNG TÀI CHÍNH,21. DOANH THU HOẠT ĐỘNG TÀI CHÍNH,21. DOANH THU HOẠT ĐỘNG TÀI CHÍNH,21. DOANH THU HOẠT ĐỘNG TÀI CHÍNH,,
,,,Năm 2016,Năm 2015,,
,,,VND,VND,,
"Lãi tiền gửi, lãi cho vay","21. DOANH THU HOẠT ĐỘNG TÀI CHÍNH > Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay",84.646.323,78.359.014,84646323.0,78359014.0
"Lãi bán hàng trả chậm, chiết khấu thanh toán","21. DOANH THU HOẠT ĐỘNG TÀI CHÍNH > Lãi bán hàng trả chậm, chiết khấu thanh toán","Lãi bán hàng trả chậm, chiết khấu thanh toán",455.009.776,-,455009776.0,
,,,539.656.099,78.359.014,539656099.0,78359014.0
22. CHI PHÍ TÀI CHÍNH,22. CHI PHÍ TÀI CHÍNH,22. CHI PHÍ TÀI CHÍNH,22. CHI PHÍ TÀI CHÍNH,22. CHI PHÍ TÀI CHÍNH,,
,,,Năm 2016,Năm 2015,,
,,,VND,VND,,
Lãi tiền vay,22. CHI PHÍ TÀI CHÍNH > Lãi tiền vay,Lãi tiền vay,9.043.094.215,42.548.183,9043094215.0,42548183.0
,,,9.043.094.215,42.548.183,9043094215.0,42548183.0
23. CHI PHÍ BÁN HÀNG,23. CHI PHÍ BÁN HÀNG,23. CHI PHÍ BÁN HÀNG,23. CHI PHÍ BÁN HÀNG,23. CHI PHÍ BÁN HÀNG,,
,,,Năm 2016,Năm 2015,,
,,,VND,VND,,
Chi phí khuyến mại,23. CHI PHÍ BÁN HÀNG > Chi phí khuyến mại,Chi phí khuyến mại,15.817.732.803,-,15817732803.0,
Chi phí hỗ trợ lãi suất,23. CHI PHÍ BÁN HÀNG > Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,22.969.403,-,22969403.0,
Các khoản ghi giảm khác,23. CHI PHÍ BÁN HÀNG > Các khoản ghi giảm khác,Các khoản ghi giảm khác,213.308.264,-,213308264.0,
,,,16.054.010.470,-,16054010470.0,
24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP,24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP,24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP,24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP,24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP,,
,,,Năm 2016,Năm 2015,,
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",12.803.438.779,5.748.167.513,12803438779.0,5748167513.0
Chi phí nhân công,24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí nhân công,Chi phí nhân công,16.776.871.186,12.347.954.019,16776871186.0,12347954019.0
Chi phí khấu hao tài sản cố định,24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.242.133.403,1.231.982.213,1242133403.0,1231982213.0
Chi phí dự phòng,24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí dự phòng,Chi phí dự phòng,-,5.391.000.324,,5391000324.0
Chi phí dịch vụ mua ngoài,24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,23.799.645.216,15.789.677.039,23799645216.0,15789677039.0
Chi phí khác bằng tiền,24. CHI PHÍ QUẢN LÝ DOANH NGHIỆP > Chi phí khác bằng tiền,Chi phí khác bằng tiền,28.854.776.493,52.165.257.388,28854776493.0,52165257388.0
,,,83.476.865.077,92.674.038.496,83476865077.0,92674038496.0
