row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND,numeric__Số cuối năm,numeric__Đơn vị tính: VND
Dự án Tân Tây Đô (i),Dự án Tân Tây Đô (i),Dự án Tân Tây Đô (i),46.406.081.630,45.822.480.000,46406081630.0,45822480000.0
Dự án Hà Phong - Khe Cá Quảng Ninh (i),Dự án Hà Phong - Khe Cá Quảng Ninh (i),Dự án Hà Phong - Khe Cá Quảng Ninh (i),14.353.190.302,-,14353190302.0,
Xây dựng văn phòng cho Dự án Phú Hải,Xây dựng văn phòng cho Dự án Phú Hải,Xây dựng văn phòng cho Dự án Phú Hải,5.923.304.545,5.760.000.000,5923304545.0,5760000000.0
Dự án An Bình - Cần Thơ,Dự án An Bình - Cần Thơ,Dự án An Bình - Cần Thơ,4.495.952.524,3.193.282.328,4495952524.0,3193282328.0
Dự án Tây Nam An Khánh,Dự án Tây Nam An Khánh,Dự án Tây Nam An Khánh,2.710.530.145,2.710.530.145,2710530145.0,2710530145.0
Xây dựng phần mềm,Xây dựng phần mềm,Xây dựng phần mềm,513.920.000,-,513920000.0,
Các dự án khác,Các dự án khác,Các dự án khác,1.900.931.052,1.380.742.594,1900931052.0,1380742594.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,76.303.910.198,58.867.035.067,76303910198.0,58867035067.0
