row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Trích trước chi phí phát triển bất động sản đã chuyển nhượng,Trích trước chi phí phát triển bất động sản đã chuyển nhượng,Trích trước chi phí phát triển bất động sản đã chuyển nhượng,46.208.431.283,231.684.347.100,46208431283.0,231684347100.0
Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,44.985.312.885,13.882.138.188,44985312885.0,13882138188.0
Trích trước chi phí hỗ trợ lãi suất,Trích trước chi phí hỗ trợ lãi suất,Trích trước chi phí hỗ trợ lãi suất,20.456.475.133,24.513.036.062,20456475133.0,24513036062.0
Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,16.146.685.821,34.185.316.964,16146685821.0,34185316964.0
"Trích trước chi phí quảng cáo, hoa hồng môi giới","Trích trước chi phí quảng cáo, hoa hồng môi giới","Trích trước chi phí quảng cáo, hoa hồng môi giới",13.942.006.393,8.001.902.543,13942006393.0,8001902543.0
Trích trước các chi phí khác,Trích trước các chi phí khác,Trích trước các chi phí khác,15.576.736.578,4.928.303.201,15576736578.0,4928303201.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,157.315.648.093,317.195.044.058,157315648093.0,317195044058.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi chí phải trả ngắn hạn cho các bên khác,Trong đó: > Chi chí phải trả ngắn hạn cho các bên khác,Chi chí phải trả ngắn hạn cho các bên khác,157.315.648.093,317.195.044.058,157315648093.0,317195044058.0
