row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị ghi sổ,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị ghi sổ,numeric__Thuyết minh,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị ghi sổ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị ghi sổ
"Đầu tư góp vốn vào công ty liên doanh, liên kết","Đầu tư góp vốn vào công ty liên doanh, liên kết","Đầu tư góp vốn vào công ty liên doanh, liên kết",18.1,51.902.886.097,-,51.902.886.097,404.042.007.433,-,404.042.007.433,181.0,51902886097.0,,51902886097.0,404042007433.0,,404042007433.0
- Công ty TNHH BT Hà Đông,- Công ty TNHH BT Hà Đông,- Công ty TNHH BT Hà Đông,,51.902.886.097,-,51.902.886.097,46.076.278.930,-,46.076.278.930,,51902886097.0,,51902886097.0,46076278930.0,,46076278930.0
"- Tổng Công ty Xây dựng Công trình Giao thông 5 (""Cienco 5"")","- Tổng Công ty Xây dựng Công trình Giao thông 5 (""Cienco 5"")","- Tổng Công ty Xây dựng Công trình Giao thông 5 (""Cienco 5"")",,-,-,-,304.090.733.605,-,304.090.733.605,,,,,304090733605.0,,304090733605.0
"- Công ty Cổ phần Đầu tư Đại Đông Á (""Công ty Đại Đông Á"")","- Công ty Cổ phần Đầu tư Đại Đông Á (""Công ty Đại Đông Á"")","- Công ty Cổ phần Đầu tư Đại Đông Á (""Công ty Đại Đông Á"")",,-,-,-,53.874.994.898,-,53.874.994.898,,,,,53874994898.0,,53874994898.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,18.2,273.625.000.000,-,273.625.000.000,115.080.000.000,-,115.080.000.000,182.0,273625000000.0,,273625000000.0,115080000000.0,,115080000000.0
- Công ty Hải Phát Thủ Đô,- Công ty Hải Phát Thủ Đô,- Công ty Hải Phát Thủ Đô,,160.080.000.000,-,160.080.000.000,110.080.000.000,-,110.080.000.000,,160080000000.0,,160080000000.0,110080000000.0,,110080000000.0
- Cienco 5,- Cienco 5,- Cienco 5,,113.545.000.000,-,113.545.000.000,-,-,-,,113545000000.0,,113545000000.0,,,
- Công ty Cổ phần Bất động sản Đường sắt,- Công ty Cổ phần Bất động sản Đường sắt,- Công ty Cổ phần Bất động sản Đường sắt,,-,-,-,5.000.000.000,-,5.000.000.000,,,,,5000000000.0,,5000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,325.527.886.097,-,325.527.886.097,519.122.007.433,-,519.122.007.433,,325527886097.0,,325527886097.0,519122007433.0,,519122007433.0
