row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,24.979.744.046,26.392.197.255,24979744046.0,26392197255.0
Tiền gửi ngân hàng (*),Tiền gửi ngân hàng (*),Tiền gửi ngân hàng (*),378.117.790.101,317.755.444.968,378117790101.0,317755444968.0
Các khoản tương đương tiền (**),Các khoản tương đương tiền (**),Các khoản tương đương tiền (**),200.000.000.000,58.797.014.322,200000000000.0,58797014322.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,603.097.534.147,402.944.656.545,603097534147.0,402944656545.0
