row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,44.384.173.361,185.206.531.271,44384173361.0,185206531271.0
Thuế TNDN trích thiếu trong những năm trước,Thuế TNDN trích thiếu trong những năm trước,Thuế TNDN trích thiếu trong những năm trước,1.286.695.438,-,1286695438.0,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,1.383.299.000,(5.655.119.289),1383299000.0,-5655119289.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,47.054.167.799,179.551.411.982,47054167799.0,179551411982.0
