row_label_raw,row_label_full,Bên cho vay > Ngân hàng TMCP Bảo Việt – Chi nhánh Sở Giao dịch > Trong đó: Vay dài hạn đến hạn trả > Ngân hàng Nông nghiệp Và Phát triển Nông thôn Việt Nam - Chi nhánh Hà Nội I > Trong đó: Vay dài hạn đến hạn trả > Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh tỉnh Cao Bằng,Số cuối năm (VND) > 87.759.676.315 > 43.879.838.158 > 54.502.700.000 > 23.358.300.000,Kỳ hạn trả gốc và lãi > Kỳ hạn vay cho mỗi khế ước nhận nợ tối đa 36 tháng với khế ước cuối cùng đáo hạn vào ngày 19 tháng 12 năm 2022. Lãi vay trả hàng tháng. > Kỳ hạn vay cho mỗi khế ước nhận nợ tối đa 60 tháng với khế ước cuối cùng đáo hạn vào ngày 22 tháng 12 năm 2025. Lãi vay trả 3 tháng/lần.,"Lãi suất > Lãi suất tại 31 tháng 12 năm 2020 là 8,76% - 10,96%/năm. > Lãi suất cho vay tại thời điểm vay là 9,5%. Lãi suất cho vay thay đổi được xác định bằng trần lãi suất huy động kỳ hạn trên 12 tháng trả lãi sau bằng đồng VN (có tính đến dự trữ thanh toán, dự trữ bắt buộc) theo quy định hiện hành của ngân hàng + tối thiểu 3,5%, nhưng không thấp hơn mức lãi suất tiền vay theo Quy định của ngân hàng theo từng thời điểm.",Tài sân đảm bảo > (iv) > (v),numeric__Số cuối năm (VND) > 87.759.676.315 > 43.879.838.158 > 54.502.700.000 > 23.358.300.000,numeric__Kỳ hạn trả gốc và lãi > Kỳ hạn vay cho mỗi khế ước nhận nợ tối đa 36 tháng với khế ước cuối cùng đáo hạn vào ngày 19 tháng 12 năm 2022. Lãi vay trả hàng tháng. > Kỳ hạn vay cho mỗi khế ước nhận nợ tối đa 60 tháng với khế ước cuối cùng đáo hạn vào ngày 22 tháng 12 năm 2025. Lãi vay trả 3 tháng/lần.,"numeric__Lãi suất > Lãi suất tại 31 tháng 12 năm 2020 là 8,76% - 10,96%/năm. > Lãi suất cho vay tại thời điểm vay là 9,5%. Lãi suất cho vay thay đổi được xác định bằng trần lãi suất huy động kỳ hạn trên 12 tháng trả lãi sau bằng đồng VN (có tính đến dự trữ thanh toán, dự trữ bắt buộc) theo quy định hiện hành của ngân hàng + tối thiểu 3,5%, nhưng không thấp hơn mức lãi suất tiền vay theo Quy định của ngân hàng theo từng thời điểm.",numeric__Tài sân đảm bảo > (iv) > (v)
Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,23.358.300.000,,,,23358300000.0,,,
Ngân hàng TMCP Tiên Phong - Chi nhánh Thành Đô,Ngân hàng TMCP Tiên Phong - Chi nhánh Thành Đô,Ngân hàng TMCP Tiên Phong - Chi nhánh Thành Đô,500.833.332,Kỳ hạn vay cho mỗi khế ước nhận nợ tối đa 12 tháng với khế ước cuối cùng đáo hạn vào ngày 28 tháng 10 năm 2026. Lãi vay trả hàng tháng.,"Lãi suất 9,4%/năm được điều chỉnh 3 tháng một lần bằng lãi suất cơ sở kì hạn 3 tháng cộng biên độ 5,15%/năm.",(vi),500833332.0,,,
Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,85.857.144,Kỳ hạn vay cho mỗi khế ước nhận nợ tối đa 12 tháng với khế ước cuối cùng đáo hạn vào ngày 28 tháng 10 năm 2026. Lãi vay trả hàng tháng.,"Lãi suất 9,4%/năm được điều chỉnh 3 tháng một lần bằng lãi suất cơ sở kì hạn 3 tháng cộng biên độ 5,15%/năm.",(vi),85857144.0,,,
Ngân hàng Việt Nam Thịnh Vượng - khi nhánh Đông Đô,Ngân hàng Việt Nam Thịnh Vượng - khi nhánh Đông Đô,Ngân hàng Việt Nam Thịnh Vượng - khi nhánh Đông Đô,2.415.030.000,Kỳ hạn vay cho mỗi khế ước nhận nợ tối đa 18 tháng với khế ước cuối cùng đáo hạn vào ngày 9 tháng 9 năm 2021. Lãi vay trả hàng tháng.,"Lãi suất 11,5%/năm và được điều chỉnh 1 tháng một lần bằng lãi suất bán vốn do Hội Sở chính áp dụng với khoản giải ngân có kỳ hạn trên 1 đến 2 năm tại điểm điều chỉnh cộng biên độ 3,5%/năm.",(vii),2415030000.0,,,
Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,Trong đó: Vay dài hạn đến hạn trả,2.415.030.000,Kỳ hạn vay cho mỗi khế ước nhận nợ tối đa 18 tháng với khế ước cuối cùng đáo hạn vào ngày 9 tháng 9 năm 2021. Lãi vay trả hàng tháng.,"Lãi suất 11,5%/năm và được điều chỉnh 1 tháng một lần bằng lãi suất bán vốn do Hội Sở chính áp dụng với khoản giải ngân có kỳ hạn trên 1 đến 2 năm tại điểm điều chỉnh cộng biên độ 3,5%/năm.",(vii),2415030000.0,,,
