row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất > Số cuối năm,Bảng cân đối kế toán hợp nhất > Số đầu năm,Đơn vị tính: VNDBáo cáo kết quả kinh doanh hợp nhất > Năm nay,Đơn vị tính: VNDBáo cáo kết quả kinh doanh hợp nhất > Năm trước,numeric__Bảng cân đối kế toán hợp nhất > Số cuối năm,numeric__Bảng cân đối kế toán hợp nhất > Số đầu năm,numeric__Đơn vị tính: VNDBáo cáo kết quả kinh doanh hợp nhất > Năm nay,numeric__Đơn vị tính: VNDBáo cáo kết quả kinh doanh hợp nhất > Năm trước
Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công ty,Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công ty,Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công ty,5.732.800.026,6.652.237.706,(919.437.680),6.118.980.608,5732800026.0,6652237706.0,-919437680.0,6118980608.0
Thuế thu nhập hoãn lại phải trảChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công ty,Thuế thu nhập hoãn lại phải trảChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công ty,Thuế thu nhập hoãn lại phải trảChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công ty,(3.990.444.510),(3.526.583.190),(463.861.320),(463.861.319),-3990444510.0,-3526583190.0,-463861320.0,-463861319.0
Tài sản thuế thu nhập hoãn lại thuần(Chi phí)/thu nhập thuế thu nhập doanh nghiệp hoãn lại,Tài sản thuế thu nhập hoãn lại thuần(Chi phí)/thu nhập thuế thu nhập doanh nghiệp hoãn lại,Tài sản thuế thu nhập hoãn lại thuần(Chi phí)/thu nhập thuế thu nhập doanh nghiệp hoãn lại,1.742.355.516,3.125.654.516,(1.383.299.000),5.655.119.289,1742355516.0,3125654516.0,-1383299000.0,5655119289.0
