row_label_raw,row_label_full,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
30.000.000.000,30.000.000.000,30.000.000.000,-,30.000.000.000,-,,30000000000.0,
1.358.985.508,1.358.985.508,1.358.985.508,-,727.001.806,218.100.542,,727001806.0,218100542.0
1.750.000.000,1.750.000.000,1.750.000.000,-,1.750.000.000,1.750.000.000,,1750000000.0,1750000000.0
1.639.000.000,1.639.000.000,1.639.000.000,-,1.639.000.000,1.639.000.000,,1639000000.0,1639000000.0
1.530.000.000,1.530.000.000,1.530.000.000,-,1.530.000.000,1.530.000.000,,1530000000.0,1530000000.0
3.575.680.001,3.575.680.001,3.575.680.001,-,3.575.680.001,3.575.680.001,,3575680001.0,3575680001.0
39.853.665.509,39.853.665.509,39.853.665.509,-,39.221.681.807,8.712.780.543,,39221681807.0,8712780543.0
