row_label_raw,row_label_full,STT,Tên đơn vị nhận đầu tư,Tổng vốn điều lệ của đơn vị nhận đầu tư,Đơn vị tính: VND Cam kết góp vốn của Công ty > Số tiền,Đơn vị tính: VND Cam kết góp vốn của Công ty > %,Đơn vị tính: VND Cam kết góp vốn của Công ty > Cam kết góp vốn tại ngày 31 tháng 12 năm 2020,numeric__Tên đơn vị nhận đầu tư,numeric__Tổng vốn điều lệ của đơn vị nhận đầu tư,numeric__Đơn vị tính: VND Cam kết góp vốn của Công ty > Số tiền,numeric__Đơn vị tính: VND Cam kết góp vốn của Công ty > %,numeric__Đơn vị tính: VND Cam kết góp vốn của Công ty > Cam kết góp vốn tại ngày 31 tháng 12 năm 2020
2,2,2,Công ty BT Hà Đông,350.000.000.000,175.000.000.000,50,123.097.113.903,,350000000000.0,175000000000.0,50.0,123097113903.0
,,,TỔNG CỘNG,,175.000.000.000,,123.097.113.903,,,175000000000.0,,123097113903.0
