row_label_raw,row_label_full,col_0,Don vị tính: VND,numeric__Don vị tính: VND
Năm nay,Năm nay,Năm nay,Năm trước,
21.118.164.835,Năm nay > 21.118.164.835,21.118.164.835,11.556.448.704,11556448704.0
19.748.623.225,Năm nay > 19.748.623.225,19.748.623.225,11.941.116.131,11941116131.0
(9.659.380.500),Năm nay > (9.659.380.500),(9.659.380.500),(2.379.400.000),-2379400000.0
31.207.407.560,Năm nay > 31.207.407.560,31.207.407.560,21.118.164.835,21118164835.0
