row_label_raw,row_label_full,Hoàng Việt Anh,Tổng Giám đốc,2.400.000.000,2.242.000.000,numeric__Tổng Giám đốc,numeric__2.400.000.000,numeric__2.242.000.000
Nguyễn Hoàng Linh,Nguyễn Hoàng Linh,Nguyễn Hoàng Linh,Phó Tổng Giám đốc,1.800.000.000,1.680.000.000,,1800000000.0,1680000000.0
Vũ Thị Mai Hương,Vũ Thị Mai Hương,Vũ Thị Mai Hương,Phó Tổng Giám đốc,1.800.000.000,1.680.000.000,,1800000000.0,1680000000.0
Chu Hùng Thắng,Chu Hùng Thắng,Chu Hùng Thắng,Phó Tổng Giám đốc,1.800.324.600,1.680.000.000,,1800324600.0,1680000000.0
Đỗ Thị Hương,Đỗ Thị Hương,Đỗ Thị Hương,Giám đốc Tài chính,1.450.000.000,1.344.000.000,,1450000000.0,1344000000.0
Nguyễn Thị Thu Hương,Nguyễn Thị Thu Hương,Nguyễn Thị Thu Hương,Kế toán trường (**),657.300.000,(**),,657300000.0,
,,,,9.907.624.600,8.626.000.000,,9907624600.0,8626000000.0
