row_label_raw,row_label_full,33,Tiền thu đi vay,11.363.604.158.580,12.492.358.508.370,numeric__Tiền thu đi vay,numeric__11.363.604.158.580,numeric__12.492.358.508.370
34,34,34,Tiền chi trả nợ gốc vay,(15.891.773.923.180),(8.455.825.511.828),,-15891773923180.0,-8455825511828.0
36,36,36,"Tiền cổ tức, lợi nhuận đã trả cho chủ sở hữu",(328.286.741.750),(875.174.974.700),,-328286741750.0,-875174974700.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,(4.856.456.506.350),3.161.358.021.842,,-4856456506350.0,3161358021842.0
50,50,50,Lưu chuyển tiền thuần trong năm,53.041.207.056,20.500.208.616,,53041207056.0,20500208616.0
60,60,60,Tiền và tương đương tiền đầu năm,44.641.724.881,24.149.309.585,,44641724881.0,24149309585.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,(129.641.696),(7.793.320),,-129641696.0,-7793320.0
70,70,70,Tiền và tương đương tiền cuối năm,97.553.590.241,44.641.724.881,,97553590241.0,44641724881.0
