row_label_raw,row_label_full,Công ty TNHH MTV Viễn thông Quốc tế FPT,542.700.164.926,816.642.623.423,numeric__542.700.164.926,numeric__816.642.623.423
Công ty TNHH Truyền hình FPT,Công ty TNHH Truyền hình FPT,Công ty TNHH Truyền hình FPT,15.246.117.913,4.969.019.115,15246117913.0,4969019115.0
Công ty Cổ phần Dịch vụ Trực tuyến FPT,Công ty Cổ phần Dịch vụ Trực tuyến FPT,Công ty Cổ phần Dịch vụ Trực tuyến FPT,2.118.454.508,2.215.254.508,2118454508.0,2215254508.0
Công ty Cổ phần Công nghệ Viễn thông FPT,Công ty Cổ phần Công nghệ Viễn thông FPT,Công ty Cổ phần Công nghệ Viễn thông FPT,-,1.337.426.316,,1337426316.0
Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,197.259.000,175.659.000,197259000.0,175659000.0
Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,Công ty TNHH Hệ thống Thông tin FPT,112.705.400,119.724.500,112705400.0,119724500.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,-,6.300.124,,6300124.0
Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,3.300.000,6.050.000,3300000.0,6050000.0
Các công ty thành viên khác cùng Tập đoàn,Các công ty thành viên khác cùng Tập đoàn,Các công ty thành viên khác cùng Tập đoàn,177.597.816,221.970.126,177597816.0,221970126.0
