row_label_raw,row_label_full,Công ty TNHH MTV Viễn thông Quốc tế FPT,342.992.830.078,252.005.200.082,numeric__342.992.830.078,numeric__252.005.200.082
Công ty TNHH Truyền hình FPT,Công ty TNHH Truyền hình FPT,Công ty TNHH Truyền hình FPT,176.266.698.513,15.788.093.980,176266698513.0,15788093980.0
Công ty TNHH MTV Viễn thông FPT Tân Thuận,Công ty TNHH MTV Viễn thông FPT Tân Thuận,Công ty TNHH MTV Viễn thông FPT Tân Thuận,2.455.567.094,73.267.549.860,2455567094.0,73267549860.0
Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,367.864,-,367864.0,
Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,Công ty TNHH Phần mềm FPT,-,4.521.000.000,,4521000000.0
