row_label_raw,row_label_full,Doanh thu cung cấp dịch vụ,11.335.421.477.193,10.044.046.937.861,numeric__11.335.421.477.193,numeric__10.044.046.937.861
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,316.690.351.480,195.812.719.675,316690351480.0,195812719675.0
,,,11.652.111.828.673,10.239.859.657.536,11652111828673.0,10239859657536.0
