row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,88.478.012.623,85.093.668.045,88478012623.0,85093668045.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,47.909.466.517,45.654.877.897,47909466517.0,45654877897.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,22.634.449.137,25.377.193.225,22634449137.0,25377193225.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,2.224.803.361,1.540.881.191,2224803361.0,1540881191.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.389.101.658,2.258.362.469,1389101658.0,2258362469.0
Chi phí khác,Chi phí khác,Chi phí khác,14.320.191.950,10.262.353.263,14320191950.0,10262353263.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,(41.397.626.934),66.971.259.276,-41397626934.0,66971259276.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,22.916.124.929,28.119.494.430,22916124929.0,28119494430.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,6.190.726.695,7.589.162.528,6190726695.0,7589162528.0
Chi phí thuê,Chi phí thuê,Chi phí thuê,5.017.379.418,13.384.386.536,5017379418.0,13384386536.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.391.833.213,3.311.641.172,3391833213.0,3311641172.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",876.498.521,906.307.798,876498521.0,906307798.0
(Hoàn nhập dự phòng) dự phòng phải thu khó đòi,(Hoàn nhập dự phòng) dự phòng phải thu khó đòi,(Hoàn nhập dự phòng) dự phòng phải thu khó đòi,(82.232.610.492),8.635.041.680,-82232610492.0,8635041680.0
Chi phí khác,Chi phí khác,Chi phí khác,2.442.420.782,5.025.225.132,2442420782.0,5025225132.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,47.080.385.689,152.064.927.321,47080385689.0,152064927321.0
