row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu gộp,Doanh thu gộp,Doanh thu gộp,965.994.484.627,1.249.614.896.799,965994484627.0,1249614896799.0
"Doanh thu từ bán nguyên liệu, thành phẩm và hàng hóa","Doanh thu từ bán nguyên liệu, thành phẩm và hàng hóa","Doanh thu từ bán nguyên liệu, thành phẩm và hàng hóa",569.567.991.780,612.583.420.221,569567991780.0,612583420221.0
"Doanh thu từ hợp đồng thi công, lắp đặt","Doanh thu từ hợp đồng thi công, lắp đặt","Doanh thu từ hợp đồng thi công, lắp đặt",383.234.156.366,597.612.529.845,383234156366.0,597612529845.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,13.192.336.481,39.418.946.733,13192336481.0,39418946733.0
Trừ,Trừ,Trừ,(1.007.782.065),(40.390.238),-1007782065.0,-40390238.0
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,(1.007.782.065),(40.390.238),-1007782065.0,-40390238.0
DOANH THU THUẦN,DOANH THU THUẦN,DOANH THU THUẦN,964.986.702.562,1.249.574.506.561,964986702562.0,1249574506561.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Doanh thu từ bán nguyên liệu, thành phẩm và hàng hóa","Trong đó: > Doanh thu từ bán nguyên liệu, thành phẩm và hàng hóa","Doanh thu từ bán nguyên liệu, thành phẩm và hàng hóa",568.560.209.715,612.543.029.983,568560209715.0,612543029983.0
"Doanh thu từ hợp đồng thi công, lắp đặt","Trong đó: > Doanh thu từ hợp đồng thi công, lắp đặt","Doanh thu từ hợp đồng thi công, lắp đặt",383.234.156.366,597.612.529.845,383234156366.0,597612529845.0
Doanh thu khác,Trong đó: > Doanh thu khác,Doanh thu khác,13.192.336.481,39.418.946.733,13192336481.0,39418946733.0
