row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,156.583.418.633,160.479.646.558,156583418633.0,160479646558.0
Phải thu từ các bên liên quan (TM số 31),Phải thu từ các bên liên quan (TM số 31),Phải thu từ các bên liên quan (TM số 31),43.754.168.084,43.188.335.848,43754168084.0,43188335848.0
Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),Phải thu từ hợp đồng ủy thác đầu tư (*),61.600.000.000,61.600.000.000,61600000000.0,61600000000.0
Phải thu nhân viên,Phải thu nhân viên,Phải thu nhân viên,20.939.151.468,17.394.709.690,20939151468.0,17394709690.0
Cho vay không lãi suất,Cho vay không lãi suất,Cho vay không lãi suất,4.578.621.322,11.416.821.322,4578621322.0,11416821322.0
Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,Đặt cọc tiền đi thuê,2.710.148.052,2.810.578.662,2710148052.0,2810578662.0
Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,Lãi cho vay và lãi tiền gửi,346.018.597,883.810.611,346018597.0,883810611.0
Khác,Khác,Khác,22.655.311.110,23.185.390.425,22655311110.0,23185390425.0
Dài hạn,Dài hạn,Dài hạn,3.085.351.745,-,3085351745.0,
Lãi cho vay,Lãi cho vay,Lãi cho vay,2.399.617.058,-,2399617058.0,
Khác,Khác,Khác,685.734.687,-,685734687.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,159.668.770.378,160.479.646.558,159668770378.0,160479646558.0
Dự phòng phải thu khác khó đòi,Dự phòng phải thu khác khó đòi,Dự phòng phải thu khác khó đòi,(23.655.058.734),(29.048.156.437),-23655058734.0,-29048156437.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,136.013.711.644,131.431.490.121,136013711644.0,131431490121.0
