row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận (lỗ) kế toán trước thuế,Tổng lợi nhuận (lỗ) kế toán trước thuế,Tổng lợi nhuận (lỗ) kế toán trước thuế,7.387.976.640,(71.620.833.230),7387976640.0,-71620833230.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,1.477.595.328,(14.324.166.646),1477595328.0,-14324166646.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Các khoản điều chỉnh: > Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,5.551.609.688,6.010.652.767,5551609688.0,6010652767.0
Chi phí lãi vay không được trừ,Các khoản điều chỉnh: > Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,5.023.069.552,3.954.551.404,5023069552.0,3954551404.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,1.406.227.550,12.594.477.904,1406227550.0,12594477904.0
Dự phòng giảm giá hàng tồn kho,Các khoản điều chỉnh: > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,1.110.759.465,1.044.303.809,1110759465.0,1044303809.0
Khấu hao tài sản cố định ngưng sử dụng,Các khoản điều chỉnh: > Khấu hao tài sản cố định ngưng sử dụng,Khấu hao tài sản cố định ngưng sử dụng,822.706.425,6.279.312.165,822706425.0,6279312165.0
Thay đổi chi phí phải trả,Các khoản điều chỉnh: > Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,(2.989.210.796),17.187.941.623,-2989210796.0,17187941623.0
Hoàn nhập dự phòng đầu tư tài chính,Các khoản điều chỉnh: > Hoàn nhập dự phòng đầu tư tài chính,Hoàn nhập dự phòng đầu tư tài chính,(5.018.522.932),(206.257.737),-5018522932.0,-206257737.0
(Hoàn nhập dự phòng) dự phòng nợ phải thu khó đòi,Các khoản điều chỉnh: > (Hoàn nhập dự phòng) dự phòng nợ phải thu khó đòi,(Hoàn nhập dự phòng) dự phòng nợ phải thu khó đòi,(16.446.522.098),3.509.469.818,-16446522098.0,3509469818.0
Trích bổ sung thuế TNDN trong các năm trước,Các khoản điều chỉnh: > Trích bổ sung thuế TNDN trong các năm trước,Trích bổ sung thuế TNDN trong các năm trước,-,31.884.628.812,,31884628812.0
Lỗ thuế chuyển sang các năm sau,Các khoản điều chỉnh: > Lỗ thuế chuyển sang các năm sau,Lỗ thuế chuyển sang các năm sau,8.755.690.926,-,8755690926.0,
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,-,(38.157.992.924),,-38157992924.0
Khác,Các khoản điều chỉnh: > Khác,Khác,306.596.892,2.107.707.817,306596892.0,2107707817.0
Chỉ phí thuế TNDN,Các khoản điều chỉnh: > Chỉ phí thuế TNDN,Chỉ phí thuế TNDN,-,31.884.628.812,,31884628812.0
