row_label_raw,row_label_full,Bên liên quan,Nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,
Công ty TNHHThương mại TTF,Phải thu ngắn hạn của khách hàng > Công ty TNHHThương mại TTF,Công ty TNHHThương mại TTF,Bán hàng và cung cấp dịch vụ,93.443.951.681,108.077.182.054,,93443951681.0,108077182054.0
Công ty Cổ phần Đồ gỗCasadora,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Đồ gỗCasadora,Công ty Cổ phần Đồ gỗCasadora,Bán hàng,8.549.955.960,7.854.000.000,,8549955960.0,7854000000.0
Công ty TNHH MTV SửThiền Thanh,Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV SửThiền Thanh,Công ty TNHH MTV SửThiền Thanh,Bán hàng,86.400.000,86.400.000,,86400000.0,86400000.0
Công ty Cổ phần Trồng rừngTrường Thành,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Trồng rừngTrường Thành,Công ty Cổ phần Trồng rừngTrường Thành,Bán hàng,7.150.000,7.150.000,,7150000.0,7150000.0
Công ty Cổ phần Trường Thành (*),Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Trường Thành (*),Công ty Cổ phần Trường Thành (*),Bán hàng và cung cấp dịch vụ,-,67.694.891.075,,,67694891075.0
Công ty Cổ phần Chế biến GỗTrường Thành (*),Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Chế biến GỗTrường Thành (*),Công ty Cổ phần Chế biến GỗTrường Thành (*),Bán hàng và cung cấp dịch vụ,-,8.934.580.832,,,8934580832.0
,,,,102.087.457.641,192.654.203.961,,102087457641.0,192654203961.0
