row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,3.308.793.162,2.761.313.312,3308793162.0,2761313312.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.742.007.408,837.451.460,1742007408.0,837451460.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",808.348.157,416.475.914,808348157.0,416475914.0
Khác,Khác,Khác,758.437.597,1.507.385.938,758437597.0,1507385938.0
Dài hạn,Dài hạn,Dài hạn,80.968.190.218,14.260.216.699,80968190218.0,14260216699.0
Chi phí thuê đất (*),Chi phí thuê đất (*),Chi phí thuê đất (*),65.771.836.552,1.651.376.023,65771836552.0,1651376023.0
Chi phí bảo trì và xây dựng,Chi phí bảo trì và xây dựng,Chi phí bảo trì và xây dựng,5.774.472.860,8.383.505.647,5774472860.0,8383505647.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",6.639.360.677,3.108.546.894,6639360677.0,3108546894.0
Khác,Khác,Khác,2.782.520.129,1.116.788.135,2782520129.0,1116788135.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,84.276.983.380,17.021.530.011,84276983380.0,17021530011.0
