row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024%/năm,Ngày 31 tháng 12năm 2023%/năm,numeric__Ngày 31 tháng 12năm 2024%/năm,numeric__Ngày 31 tháng 12năm 2023%/năm
Cho vay thương mại bằng VND,Cho vay thương mại bằng VND,Cho vay thương mại bằng VND,"2,50 - 12,00","3,00 - 12,50",,
Cho vay thương mại bằng ngoại tệ,Cho vay thương mại bằng ngoại tệ,Cho vay thương mại bằng ngoại tệ,"2,90 - 5,70","3,00 - 6,20",,
