row_label_raw,row_label_full,col_0,Miền Bắc triệu đồng,Miền Trung triệu đồng,Miền Nam triệu đồng,Tổng cộng triệu đồng,numeric__Miền Bắc triệu đồng,numeric__Miền Trung triệu đồng,numeric__Miền Nam triệu đồng,numeric__Tổng cộng triệu đồng
I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,,,,
1. Tổng doanh thu,I. Kết quả kinh doanh bộ phận > 1. Tổng doanh thu,1. Tổng doanh thu,22.624.864,925.406,6.092.154,29.642.424,22624864.0,925406.0,6092154.0,29642424.0
2. Tổng chi phí hoạt động,I. Kết quả kinh doanh bộ phận > 2. Tổng chi phí hoạt động,2. Tổng chi phí hoạt động,18.984.935,672.345,3.081.302,22.738.582,18984935.0,672345.0,3081302.0,22738582.0
Tổng lợi nhuận trước thuế,I. Kết quả kinh doanh bộ phận > Tổng lợi nhuận trước thuế,Tổng lợi nhuận trước thuế,3.639.929,253.061,3.010.852,6.903.842,3639929.0,253061.0,3010852.0,6903842.0
II. Tài sản,I. Kết quả kinh doanh bộ phận > II. Tài sản,II. Tài sản,255.551.362,9.809.116,54.787.611,320.148.089,255551362.0,9809116.0,54787611.0,320148089.0
III. Nợ phải trả,I. Kết quả kinh doanh bộ phận > III. Nợ phải trả,III. Nợ phải trả,220.722.150,9.679.589,52.928.793,283.330.532,220722150.0,9679589.0,52928793.0,283330532.0
