row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024%/năm,Ngày 31 tháng 12năm 2023%/năm,numeric__Ngày 31 tháng 12năm 2024%/năm,numeric__Ngày 31 tháng 12năm 2023%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"2,80 - 5,80","2,00 - 4,50",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"4,40 - 4,60","5,00 - 5,10",,
Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,"4,15 - 4,79","2,00 - 4,99",,
"Tiền vay các TCTD, tổ chức tải chính khác bằng ngoại tệ","Tiền vay các TCTD, tổ chức tải chính khác bằng ngoại tệ","Tiền vay các TCTD, tổ chức tải chính khác bằng ngoại tệ","4,47 - 5,30","5,13 - 6,53",,
