row_label_raw,row_label_full,col_0,col_1,2024VND,2023VND,numeric__col_1,numeric__2024VND,numeric__2023VND
i),i),i),Doanh thu cung cấp dịch vụ,,,,,
i),i) > i),i),Công ty TNHH Phần mềm FPT,298.535.546.361,246.086.269.062,,298535546361.0,246086269062.0
i),i) > i),i),Công ty Cổ phần Viễn thông FPT,169.115.811.842,131.228.415.702,,169115811842.0,131228415702.0
i),i) > i),i),Công ty TNHH FPT IS,60.139.081.512,54.738.517.385,,60139081512.0,54738517385.0
i),i) > i),i),Công ty TNHH Giáo dục FPT,34.475.075.290,26.999.443.334,,34475075290.0,26999443334.0
i),i) > i),i),Công ty TNHH FPT Smart Cloud,18.898.978.845,11.958.105.167,,18898978845.0,11958105167.0
i),i) > i),i),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,11.378.708.181,8.766.836.386,,11378708181.0,8766836386.0
i),i) > i),i),Công ty Cổ phần Dịch vụ Trực tuyến FPT,10.264.570.603,9.271.536.406,,10264570603.0,9271536406.0
i),i) > i),i),Công ty TNHH FPT Digital,3.946.480.961,4.187.253.275,,3946480961.0,4187253275.0
i),i) > i),i),Công ty Cổ phần Synnex FPT,1.747.952.538,3.554.173.334,,1747952538.0,3554173334.0
i),i) > i),i),Công ty TNHH Đầu tư FPT,1.274.982.208,1.093.957.995,,1274982208.0,1093957995.0
,,,,609.777.188.341,497.884.508.046,,609777188341.0,497884508046.0
ii),ii),ii),Mua hàng hóa và dịch vụ,,,,,
ii),ii) > ii),ii),Công ty TNHH FPT IS,185.150.797.000,77.326.986.670,,185150797000.0,77326986670.0
ii),ii) > ii),ii),Công ty TNHH Phần mềm FPT,32.079.616.184,17.034.623.846,,32079616184.0,17034623846.0
ii),ii) > ii),ii),Công ty TNHH FPT Smart Cloud,26.859.768.309,17.829.681.064,,26859768309.0,17829681064.0
ii),ii) > ii),ii),Công ty TNHH FPT Digital,16.510.185.185,6.426.388.889,,16510185185.0,6426388889.0
ii),ii) > ii),ii),Công ty Cổ phần Viễn thông FPT,9.425.085.746,16.361.893.296,,9425085746.0,16361893296.0
ii),ii) > ii),ii),Công ty TNHH Giáo dục FPT,5.440.906.000,5.756.655.000,,5440906000.0,5756655000.0
ii),ii) > ii),ii),Công ty Cổ phần Dịch vụ Trực tuyến FPT,3.420.536.454,6.999.902.220,,3420536454.0,6999902220.0
ii),ii) > ii),ii),Công ty Cổ phần Synnex FPT,2.401.218.340,2.283.810.375,,2401218340.0,2283810375.0
ii),ii) > ii),ii),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,1.626.948.675,1.917.470.393,,1626948675.0,1917470393.0
ii),ii) > ii),ii),Công ty TNHH Đầu tư FPT,-,148.490.000,,,148490000.0
,,,,282.915.061.893,152.085.901.753,,282915061893.0,152085901753.0
iii),iii),iii),Góp vốn,,,,,
iii),iii) > iii),iii),Công ty TNHH Phần mềm FPT,1.250.000.000.000,1.000.000.000.000,,1250000000000.0,1000000000000.0
iii),iii) > iii),iii),Công ty TNHH Giáo dục FPT,1.000.000.000.000,1.000.000.000.000,,1000000000000.0,1000000000000.0
iii),iii) > iii),iii),Công ty TNHH FPT Smart Cloud,800.000.000.000,100.000.000.000,,800000000000.0,100000000000.0
iii),iii) > iii),iii),Công ty TNHH FPT IS,200.000.000.000,-,,200000000000.0,
,,,,3.250.000.000.000,2.100.000.000.000,,3250000000000.0,2100000000000.0
