row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,Tổng cộng VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND,numeric__Tổng cộng VND
Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,Tại ngày 1 tháng 1 năm 2023,1.097.026.572,10.970.265.720.000,10.970.265.720.000,1097026572.0,10970265720000.0,10970265720000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,7.305.050,73.050.500.000,73.050.500.000,7305050.0,73050500000.0,73050500000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,165.637.253,1.656.372.530.000,1.656.372.530.000,165637253.0,1656372530000.0,1656372530000.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,1.269.968.875,12.699.688.750.000,12.699.688.750.000,1269968875.0,12699688750000.0,12699688750000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,10.621.117,106.211.170.000,106.211.170.000,10621117.0,106211170000.0,106211170000.0
Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,190.479.191,1.904.791.910.000,1.904.791.910.000,190479191.0,1904791910000.0,1904791910000.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,1.471.069.183,14.710.691.830.000,14.710.691.830.000,1471069183.0,14710691830000.0,14710691830000.0
