row_label_raw,row_label_full,col_0,col_1,Tại ngày1/1/2024VND,Số phát sinhtrong nămVND,Số thực nộp vàcấn trừ trong nămVND,Tại ngày31/12/2024VND,numeric__col_1,numeric__Tại ngày1/1/2024VND,numeric__Số phát sinhtrong nămVND,numeric__Số thực nộp vàcấn trừ trong nămVND,numeric__Tại ngày31/12/2024VND
(a),(a),(a),Phải thuThuế TNDN,4.022.060.681,-,-,4.022.060.681,,4022060681.0,,,4022060681.0
(b),(b),(b),Phải nộpThuế GTGTThuế thu nhậpcá nhânKhác,2.293.172,63.165.617.247,(63.165.617.247),2.293.172,,2293172.0,63165617247.0,-63165617247.0,2293172.0
(b),(b),(b),Phải nộpThuế GTGTThuế thu nhậpcá nhânKhác,2.413.337.278,86.718.027.449,(58.924.094.231),30.207.270.496,,2413337278.0,86718027449.0,-58924094231.0,30207270496.0
(b),(b),(b),Phải nộpThuế GTGTThuế thu nhậpcá nhânKhác,75.122.657,15.741.829.131,(13.258.334.421),2.558.617.367,,75122657.0,15741829131.0,-13258334421.0,2558617367.0
(b),(b),(b),Phải nộpThuế GTGTThuế thu nhậpcá nhânKhác,2.490.753.107,165.625.473.827,(135.348.045.899),32.768.181.035,,2490753107.0,165625473827.0,-135348045899.0,32768181035.0
