row_label_raw,row_label_full,Vay bên liên quan (Thuyết minh 25(b)) (*),Tai ngày1/1/2024VND > 5.725.000.000.000,Nhận giải ngânVND > 10.845.761.168.572,Thanh toánVND > (9.415.161.168.572),Tai ngày31/12/2024VND > 7.155.600.000.000,numeric__Tai ngày1/1/2024VND > 5.725.000.000.000,numeric__Nhận giải ngânVND > 10.845.761.168.572,numeric__Thanh toánVND > (9.415.161.168.572),numeric__Tai ngày31/12/2024VND > 7.155.600.000.000
Vay ngân hàng,Vay ngân hàng,Vay ngân hàng,1.099.205.700.000,-,(1.099.205.700.000),-,1099205700000.0,,-1099205700000.0,
,,,6.824.205.700.000,10.845.761.168.572,(10.514.366.868.572),7.155.600.000.000,6824205700000.0,10845761168572.0,-10514366868572.0,7155600000000.0
