row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2024 VND,Tại ngày 31 tháng 12 năm > 2023 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2024 VND,numeric__Tại ngày 31 tháng 12 năm > 2023 VND
100,100,100,TÀI SẢN NGÂN HẠN,,12.764.466.007.896,13.170.579.796.551,,,12764466007896.0,13170579796551.0
110,110,110,Tiền và các khoản tương đương tiền,3,1.877.791.791.943,2.537.167.414.202,,3.0,1877791791943.0,2537167414202.0
111,111,111,Tiền,,275.791.791.943,633.867.414.202,,,275791791943.0,633867414202.0
112,112,112,Các khoản tương đương tiền,,1.602.000.000.000,1.903.300.000.000,,,1602000000000.0,1903300000000.0
120,120,120,Đầu tư tài chính ngắn hạn,,6.996.211.170.000,6.325.200.000.000,,,6996211170000.0,6325200000000.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,4(a),6.996.211.170.000,6.325.200.000.000,,,6996211170000.0,6325200000000.0
130,130,130,Các khoản phải thu ngắn hạn,,3.852.554.762.586,4.230.589.445.101,,,3852554762586.0,4230589445101.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,174.217.754.798,139.037.509.039,,5.0,174217754798.0,139037509039.0
132,132,132,Trả trước cho người bán ngắn hạn,,8.005.325.079,8.649.092.862,,,8005325079.0,8649092862.0
135,135,135,Phải thu về cho vay ngắn hạn,6,30.400.000.000,250.900.000.000,,6.0,30400000000.0,250900000000.0
136,136,136,Phải thu ngắn hạn khác,7,3.644.893.913.272,3.839.089.110.309,,7.0,3644893913272.0,3839089110309.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,,(4.962.230.563),(7.086.267.109),,,-4962230563.0,-7086267109.0
140,140,140,Hàng tồn kho,,612.485.526,571.307.344,,,612485526.0,571307344.0
141,141,141,Hàng tồn kho,,612.485.526,571.307.344,,,612485526.0,571307344.0
150,150,150,Tài sản ngắn hạn khác,,37.295.797.841,77.051.629.904,,,37295797841.0,77051629904.0
151,151,151,Chi phí trả trước ngắn hạn,,4.080.143.275,5.238.022.378,,,4080143275.0,5238022378.0
152,152,152,"Thuế giá trị gia tăng (""GTGT"") được khấu trừ",,29.193.593.885,67.791.546.845,,,29193593885.0,67791546845.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,11(a),4.022.060.681,4.022.060.681,,,4022060681.0,4022060681.0
200,200,200,TÀI SẢN DÀI HẠN,,16.918.025.455.029,13.723.873.506.658,,,16918025455029.0,13723873506658.0
210,210,210,Các khoản phải thu dài hạn,,1.579.629.480,1.579.629.480,,,1579629480.0,1579629480.0
216,216,216,Phải thu dài hạn khác,,1.579.629.480,1.579.629.480,,,1579629480.0,1579629480.0
220,220,220,Tài sản cố định,,1.993.094.827.926,2.118.818.051.344,,,1993094827926.0,2118818051344.0
221,221,221,Tài sản cố định hữu hình,8(a),1.980.127.996.886,2.090.847.214.494,,,1980127996886.0,2090847214494.0
222,222,222,Nguyên giá,,2.515.384.249.291,2.508.842.600.569,,,2515384249291.0,2508842600569.0
223,223,223,Giá trị khấu hao lũy kế,,(535.256.252.405),(417.995.386.075),,,-535256252405.0,-417995386075.0
227,227,227,Tài sản cố định vô hình,8(b),12.966.831.040,27.970.836.850,,,12966831040.0,27970836850.0
228,228,228,Nguyên giá,,155.194.659.203,147.664.201.478,,,155194659203.0,147664201478.0
229,229,229,Giá trị khấu hao lũy kế,,(142.227.828.163),(119.693.364.628),,,-142227828163.0,-119693364628.0
240,240,240,Tài sản dở dang dài hạn,,85.718.428.186,73.481.448,,,85718428186.0,73481448.0
242,242,242,Chi phí xây dựng cơ bản dở dang,9,85.718.428.186,73.481.448,,9.0,85718428186.0,73481448.0
250,250,250,Đầu tư tài chính dài hạn,,14.782.613.409.012,11.532.613.409.012,,,14782613409012.0,11532613409012.0
251,251,251,Đầu tư vào công ty con,4(b),14.289.613.409.012,11.039.613.409.012,,,14289613409012.0,11039613409012.0
252,252,252,Đầu tư vào công ty liên kết,4(b),492.500.000.000,492.500.000.000,,,492500000000.0,492500000000.0
253,253,253,Đầu tư góp vốn vào đơn vị khác,4(b),500.000.000,500.000.000,,,500000000.0,500000000.0
260,260,260,Tài sản dài hạn khác,,55.019.160.425,70.788.935.374,,,55019160425.0,70788935374.0
261,261,261,Chi phí trả trước dài hạn,,16.300.718.000,23.113.719.520,,,16300718000.0,23113719520.0
262,262,262,Tài sản thuế thu nhập hoãn lại,,38.718.442.425,47.675.215.854,,,38718442425.0,47675215854.0
270,270,270,TỔNG TÀI SẢN,,29.682.491.462.925,26.894.453.303.209,,,29682491462925.0,26894453303209.0
