row_label_raw,row_label_full,Phải thu cổ tức/phân phối lợi nhuận được chia (Thuyết minh 25(b)),31/12/2024VND > 3.350.000.000.000,31/12/2023VND > 3.500.000.000.000,numeric__31/12/2024VND > 3.350.000.000.000,numeric__31/12/2023VND > 3.500.000.000.000
Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,89.091.611.329,133.995.061.238,89091611329.0,133995061238.0
Phải thu khác từ bên liên quan (Thuyết minh 25(b)),Phải thu khác từ bên liên quan (Thuyết minh 25(b)),Phải thu khác từ bên liên quan (Thuyết minh 25(b)),187.139.403.404,188.804.223.484,187139403404.0,188804223484.0
Khác,Khác,Khác,18.662.898.539,16.289.825.587,18662898539.0,16289825587.0
,,,3.644.893.913.272,3.839.089.110.309,3644893913272.0,3839089110309.0
